"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Nagaland","Peren","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Nagaland","Phek","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Nagaland","Phek","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Nagaland","Phek","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Nagaland","Tuensang","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Nagaland","Tuensang","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Nagaland","Tuensang","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Nagaland","Wokha","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Nagaland","Wokha","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Nagaland","Wokha","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Nagaland","Zunheboto","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Nagaland","Zunheboto","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Nagaland","Zunheboto","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Anugul","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Anugul","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Anugul","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Balangir","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Balangir","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Balangir","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Baleshwar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Baleshwar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Baleshwar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Bargarh","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Bargarh","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Bargarh","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Bhadrak","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Bhadrak","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Bhadrak","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Boudh","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Boudh","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Boudh","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Cuttack","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Cuttack","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Cuttack","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Deogarh","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Deogarh","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Deogarh","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Dhenkanal","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Dhenkanal","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Dhenkanal","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Gajapati","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Gajapati","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Gajapati","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Ganjam","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Ganjam","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Ganjam","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Jagatsinghapur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Jagatsinghapur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Jagatsinghapur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Jajapur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Jajapur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Jajapur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Jharsuguda","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Jharsuguda","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Jharsuguda","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Kalahandi","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Kalahandi","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Kalahandi","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Kandhamal","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Kandhamal","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Kandhamal","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Kendrapara","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Kendrapara","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Kendrapara","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Kendujhar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Kendujhar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Kendujhar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Khordha","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Khordha","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Khordha","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Koraput","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Koraput","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Koraput","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Malkangiri","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Malkangiri","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Malkangiri","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Mayurbhanj","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Mayurbhanj","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Mayurbhanj","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Nabarangpur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Nabarangpur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Nabarangpur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Nayagarh","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Nayagarh","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Nayagarh","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Nuapada","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Nuapada","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Nuapada","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Puri","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Puri","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Puri","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Rayagada","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Rayagada","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Rayagada","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Sambalpur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Sambalpur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Sambalpur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Sonepur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Sonepur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Sonepur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Odisha","Sundargarh","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Odisha","Sundargarh","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Odisha","Sundargarh","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Puducherry","Karaikal","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Puducherry","Karaikal","2024-01-02","2024","01","0.0112564413","IMD GRID MODEL"
"Puducherry","Karaikal","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Puducherry","Mahe","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Puducherry","Mahe","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Puducherry","Mahe","2024-01-03","2024","01","3.4","IMD GRID MODEL"
"Puducherry","Pondicherry","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Puducherry","Pondicherry","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Puducherry","Pondicherry","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Puducherry","Yanam","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Puducherry","Yanam","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Puducherry","Yanam","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Punjab","Amritsar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Punjab","Amritsar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Punjab","Amritsar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Punjab","Barnala","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Punjab","Barnala","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Punjab","Barnala","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Punjab","Bathinda","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Punjab","Bathinda","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Punjab","Bathinda","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Punjab","Faridkot","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Punjab","Faridkot","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Punjab","Faridkot","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Punjab","Fatehgarh Sahib","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Punjab","Fatehgarh Sahib","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Punjab","Fatehgarh Sahib","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Punjab","Fazilka","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Punjab","Fazilka","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Punjab","Fazilka","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Punjab","Firozepur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Punjab","Firozepur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Punjab","Firozepur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Punjab","Gurdaspur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Punjab","Gurdaspur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Punjab","Gurdaspur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Punjab","Hoshiarpur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Punjab","Hoshiarpur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Punjab","Hoshiarpur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Punjab","Jalandhar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Punjab","Jalandhar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Punjab","Jalandhar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Punjab","Kapurthala","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Punjab","Kapurthala","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Punjab","Kapurthala","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Punjab","Ludhiana","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Punjab","Ludhiana","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Punjab","Ludhiana","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Punjab","Mansa","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Punjab","Mansa","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Punjab","Mansa","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Punjab","Moga","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Punjab","Moga","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Punjab","Moga","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Punjab","Pathankot","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Punjab","Pathankot","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Punjab","Pathankot","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Punjab","Patiala","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Punjab","Patiala","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Punjab","Patiala","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Punjab","Rupnagar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Punjab","Rupnagar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Punjab","Rupnagar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Punjab","S.A.S Nagar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Punjab","S.A.S Nagar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Punjab","S.A.S Nagar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Punjab","Sangrur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Punjab","Sangrur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Punjab","Sangrur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Punjab","Shahid Bhagat Singh Nagar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Punjab","Shahid Bhagat Singh Nagar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Punjab","Shahid Bhagat Singh Nagar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Punjab","Sri Muktsar Sahib","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Punjab","Sri Muktsar Sahib","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Punjab","Sri Muktsar Sahib","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Punjab","Tarn Taran","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Punjab","Tarn Taran","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Punjab","Tarn Taran","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Ajmer","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Ajmer","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Ajmer","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Alwar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Alwar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Alwar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Banswara","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Banswara","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Banswara","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Baran","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Baran","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Baran","2024-01-03","2024","01","0.2472573534","IMD GRID MODEL"
"Rajasthan","Barmer","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Barmer","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Barmer","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Bharatpur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Bharatpur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Bharatpur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Bhilwara","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Bhilwara","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Bhilwara","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Bikaner","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Bikaner","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Bikaner","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Bundi","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Bundi","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Bundi","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Chittorgarh","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Chittorgarh","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Chittorgarh","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Churu","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Churu","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Churu","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Dausa","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Dausa","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Dausa","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Dholpur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Dholpur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Dholpur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Dungarpur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Dungarpur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Dungarpur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Ganganagar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Ganganagar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Ganganagar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Hanumangarh","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Hanumangarh","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Hanumangarh","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Jaipur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Jaipur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Jaipur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Jaisalmer","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Jaisalmer","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Jaisalmer","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Jalore","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Jalore","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Jalore","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Jhalawar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Jhalawar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Jhalawar","2024-01-03","2024","01","0.0286047384","IMD GRID MODEL"
"Rajasthan","Jhunjhunu","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Jhunjhunu","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Jhunjhunu","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Jodhpur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Jodhpur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Jodhpur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Karauli","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Karauli","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Karauli","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Kota","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Kota","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Kota","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Nagaur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Nagaur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Nagaur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Pali","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Pali","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Pali","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Pratapgarh","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Pratapgarh","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Pratapgarh","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Pratapgarh","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Pratapgarh","2024-01-03","2024","01","1.0946428737","IMD GRID MODEL"
"Rajasthan","Pratapgarh","2024-01-03","2024","01","1.0946428737","IMD GRID MODEL"
"Rajasthan","Rajsamand","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Rajsamand","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Rajsamand","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Sawai Madhopur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Sawai Madhopur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Sawai Madhopur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Sikar","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Sikar","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Sikar","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Sirohi","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Sirohi","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Sirohi","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Tonk","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Tonk","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Tonk","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Udaipur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Udaipur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Rajasthan","Udaipur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Sikkim","East District","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Sikkim","East District","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Sikkim","East District","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Sikkim","North District","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Sikkim","North District","2024-01-02","2024","01","0.95717039","IMD GRID MODEL"
"Sikkim","North District","2024-01-03","2024","01","0.0765055724","IMD GRID MODEL"
"Sikkim","South District","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Sikkim","South District","2024-01-02","2024","01","0.1980500382","IMD GRID MODEL"
"Sikkim","South District","2024-01-03","2024","01","0.0180045489","IMD GRID MODEL"
"Sikkim","West District","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Sikkim","West District","2024-01-02","2024","01","0.4577423753","IMD GRID MODEL"
"Sikkim","West District","2024-01-03","2024","01","0.042814519","IMD GRID MODEL"
"Tamil Nadu","Ariyalur","2024-01-01","2024","01","0.2066550698","IMD GRID MODEL"
"Tamil Nadu","Ariyalur","2024-01-02","2024","01","0.1112758068","IMD GRID MODEL"
"Tamil Nadu","Ariyalur","2024-01-03","2024","01","0.2066550698","IMD GRID MODEL"
"Tamil Nadu","Chengalpattu","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Chengalpattu","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Chengalpattu","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Chennai","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Chennai","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Chennai","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Coimbatore","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Coimbatore","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Coimbatore","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Cuddalore","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Cuddalore","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Cuddalore","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Dharmapuri","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Dharmapuri","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Dharmapuri","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Dindigul","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Dindigul","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Dindigul","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Erode","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Erode","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Erode","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Kallakurichi","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Kallakurichi","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Kallakurichi","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Kanchipuram","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Kanchipuram","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Kanchipuram","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Kanniyakumari","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Kanniyakumari","2024-01-02","2024","01","0.1907987469","IMD GRID MODEL"
"Tamil Nadu","Kanniyakumari","2024-01-03","2024","01","2.6717804795","IMD GRID MODEL"
"Tamil Nadu","Karur","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Karur","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Karur","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Krishnagiri","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Krishnagiri","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Krishnagiri","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Madurai","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Madurai","2024-01-02","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Madurai","2024-01-03","2024","01","0.0024905094","IMD GRID MODEL"
"Tamil Nadu","Nagapattinam","2024-01-01","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Nagapattinam","2024-01-02","2024","01","0.0866063114","IMD GRID MODEL"
"Tamil Nadu","Nagapattinam","2024-01-03","2024","01","NA","IMD GRID MODEL"
"Tamil Nadu","Namakkal","2024-01-01","2024","01","NA","IMD GRID MODEL"
